TransactionID,CustomerID,TransactionDate,ProductCategory,Amount,PaymentMethod,CustomerAge,Churned
TXN-13437,CUST-824,2023-05-24 05:00:00,Beauty,70.3,PayPal,45.0,1
TXN-13438,CUST-610,2023-05-24 06:00:00,Books,50.59,Credit Card,25.0,0
TXN-13439,CUST-302,2023-05-24 07:00:00,Electronics,141.84,Credit Card,34.0,0
TXN-13440,CUST-963,2023-05-24 08:00:00,Electronics,133.08,UPI,25.0,0
TXN-13441,CUST-956,2023-05-24 09:00:00,Home & Kitchen,87.42,Credit Card,60.0,1
TXN-13442,CUST-518,2023-05-24 10:00:00,Clothing,180.94,PayPal,25.0,0
TXN-13443,CUST-918,2023-05-24 11:00:00,Home & Kitchen,93.48,UPI,60.0,0
TXN-13444,CUST-833,2023-05-24 12:00:00,Clothing,171.32,Debit Card,45.0,0
TXN-13445,CUST-212,2023-05-24 13:00:00,Home & Kitchen,124.88,PayPal,34.0,1
TXN-13446,CUST-120,2023-05-24 14:00:00,Electronics,92.95,Debit Card,,0
TXN-13447,CUST-164,2023-05-24 15:00:00,Beauty,115.4,UPI,52.0,1
TXN-13448,CUST-584,2023-05-24 16:00:00,Clothing,69.85,UPI,25.0,0
TXN-13449,CUST-809,2023-05-24 17:00:00,Books,128.67,PayPal,,0
TXN-13450,CUST-602,2023-05-24 18:00:00,Books,121.22,Credit Card,18.0,0
TXN-13451,CUST-316,2023-05-24 19:00:00,Electronics,141.1,PayPal,52.0,1
TXN-13452,CUST-663,2023-05-24 20:00:00,Home & Kitchen,155.17,Credit Card,25.0,1
TXN-13453,CUST-824,2023-05-24 21:00:00,Home & Kitchen,124.62,Credit Card,52.0,0
TXN-13454,CUST-956,2023-05-24 22:00:00,Electronics,60.95,PayPal,,1
TXN-13455,CUST-501,2023-05-24 23:00:00,Books,157.29,UPI,18.0,0
TXN-13456,CUST-971,2023-05-25 00:00:00,Books,120.59,PayPal,52.0,0
TXN-13457,CUST-700,2023-05-25 01:00:00,Home & Kitchen,44.24,Debit Card,,0
TXN-13458,CUST-147,2023-05-25 02:00:00,Clothing,132.38,UPI,52.0,0
TXN-13459,CUST-478,2023-05-25 03:00:00,Beauty,135.4,Credit Card,18.0,0
TXN-13460,CUST-195,2023-05-25 04:00:00,Clothing,105.66,UPI,18.0,0
TXN-13461,CUST-663,2023-05-25 05:00:00,Books,112.09,PayPal,18.0,0
TXN-13462,CUST-656,2023-05-25 06:00:00,Clothing,96.19,UPI,45.0,0
TXN-13463,CUST-724,2023-05-25 07:00:00,Beauty,136.65,Credit Card,60.0,0
TXN-13464,CUST-430,2023-05-25 08:00:00,Clothing,125.6,Credit Card,60.0,0
TXN-13465,CUST-485,2023-05-25 09:00:00,Clothing,83.67,UPI,,0
TXN-13466,CUST-491,2023-05-25 10:00:00,Clothing,184.72,Debit Card,18.0,1
TXN-13467,CUST-373,2023-05-25 11:00:00,Clothing,93.37,Credit Card,,0
TXN-13468,CUST-871,2023-05-25 12:00:00,Electronics,11.74,Debit Card,60.0,1
TXN-13469,CUST-745,2023-05-25 13:00:00,Books,101.17,Credit Card,52.0,1
TXN-13470,CUST-747,2023-05-25 14:00:00,Beauty,161.24,UPI,18.0,0
TXN-13471,CUST-960,2023-05-25 15:00:00,Books,111.74,Credit Card,25.0,0
TXN-13472,CUST-473,2023-05-25 16:00:00,Electronics,54.61,Debit Card,18.0,0
TXN-13473,CUST-114,2023-05-25 17:00:00,Electronics,78.88,Debit Card,18.0,0
TXN-13474,CUST-561,2023-05-25 18:00:00,Electronics,76.76,UPI,60.0,0
TXN-13475,CUST-660,2023-05-25 19:00:00,Electronics,96.99,Debit Card,,0
TXN-13476,CUST-598,2023-05-25 20:00:00,Clothing,109.53,Debit Card,34.0,0
TXN-13477,CUST-895,2023-05-25 21:00:00,Books,139.75,UPI,52.0,0
TXN-13478,CUST-761,2023-05-25 22:00:00,Home & Kitchen,125.14,Credit Card,60.0,1
TXN-13479,CUST-473,2023-05-25 23:00:00,Beauty,127.06,UPI,,0
TXN-13480,CUST-848,2023-05-26 00:00:00,Electronics,191.17,Credit Card,,1
TXN-13481,CUST-101,2023-05-26 01:00:00,Books,154.43,Credit Card,52.0,0
TXN-13482,CUST-487,2023-05-26 02:00:00,Electronics,150.91,Credit Card,,0
TXN-13483,CUST-936,2023-05-26 03:00:00,Electronics,47.47,PayPal,25.0,0
TXN-13484,CUST-664,2023-05-26 04:00:00,Electronics,89.93,Credit Card,45.0,0
TXN-13485,CUST-747,2023-05-26 05:00:00,Electronics,56.12,UPI,34.0,1
TXN-13486,CUST-624,2023-05-26 06:00:00,Electronics,89.24,UPI,25.0,0
TXN-13487,CUST-872,2023-05-26 07:00:00,Beauty,151.79,UPI,25.0,0
TXN-13488,CUST-538,2023-05-26 08:00:00,Books,104.29,PayPal,52.0,0
TXN-13489,CUST-417,2023-05-26 09:00:00,Electronics,162.9,Debit Card,34.0,0
TXN-13490,CUST-869,2023-05-26 10:00:00,Electronics,147.73,PayPal,52.0,1
TXN-13491,CUST-673,2023-05-26 11:00:00,Electronics,122.02,UPI,45.0,0
TXN-13492,CUST-829,2023-05-26 12:00:00,Electronics,163.84,UPI,,0
TXN-13493,CUST-373,2023-05-26 13:00:00,Clothing,174.58,Debit Card,52.0,0
TXN-13494,CUST-931,2023-05-26 14:00:00,Clothing,138.18,PayPal,18.0,0
TXN-13495,CUST-673,2023-05-26 15:00:00,Home & Kitchen,129.2,UPI,52.0,0
TXN-13496,CUST-918,2023-05-26 16:00:00,Electronics,145.33,Credit Card,,1
TXN-13497,CUST-559,2023-05-26 17:00:00,Home & Kitchen,63.74,Credit Card,18.0,0
TXN-13498,CUST-584,2023-05-26 18:00:00,Beauty,115.3,UPI,25.0,1
TXN-13499,CUST-847,2023-05-26 19:00:00,Home & Kitchen,119.04,Credit Card,45.0,1
TXN-13500,CUST-437,2023-05-26 20:00:00,Books,105.25,Debit Card,,0
TXN-13501,CUST-653,2023-05-26 21:00:00,Clothing,88.42,UPI,60.0,0
TXN-13502,CUST-610,2023-05-26 22:00:00,Clothing,159.92,PayPal,18.0,0
TXN-13503,CUST-369,2023-05-26 23:00:00,Electronics,126.8,UPI,45.0,0
TXN-13504,CUST-897,2023-05-27 00:00:00,Electronics,130.44,Debit Card,52.0,0
TXN-13505,CUST-518,2023-05-27 01:00:00,Beauty,176.98,PayPal,60.0,0
TXN-13506,CUST-171,2023-05-27 02:00:00,Beauty,112.19,Debit Card,52.0,0
TXN-13507,CUST-848,2023-05-27 03:00:00,Books,104.45,Credit Card,,0
TXN-13508,CUST-352,2023-05-27 04:00:00,Electronics,174.45,Credit Card,25.0,0
TXN-13509,CUST-574,2023-05-27 05:00:00,Electronics,60.37,Credit Card,,0
TXN-13510,CUST-147,2023-05-27 06:00:00,Beauty,122.05,Debit Card,,0
TXN-13511,CUST-592,2023-05-27 07:00:00,Beauty,90.49,Debit Card,,0
TXN-13512,CUST-180,2023-05-27 08:00:00,Beauty,131.71,UPI,52.0,0
TXN-13513,CUST-205,2023-05-27 09:00:00,Clothing,142.88,PayPal,18.0,1
TXN-13514,CUST-608,2023-05-27 10:00:00,Home & Kitchen,145.1,PayPal,25.0,0
TXN-13515,CUST-430,2023-05-27 11:00:00,Home & Kitchen,161.05,Debit Card,45.0,1
TXN-13516,CUST-283,2023-05-27 12:00:00,Electronics,109.9,Debit Card,25.0,0
TXN-13517,CUST-783,2023-05-27 13:00:00,Clothing,112.39,Credit Card,45.0,0
TXN-13518,CUST-868,2023-05-27 14:00:00,Beauty,141.06,Debit Card,34.0,0
TXN-13519,CUST-205,2023-05-27 15:00:00,Electronics,155.5,Credit Card,18.0,0
TXN-13520,CUST-589,2023-05-27 16:00:00,Clothing,67.99,Debit Card,18.0,0
TXN-13521,CUST-646,2023-05-27 17:00:00,Books,132.56,PayPal,45.0,1
TXN-13522,CUST-289,2023-05-27 18:00:00,Clothing,104.19,UPI,52.0,1
TXN-13523,CUST-152,2023-05-27 19:00:00,Electronics,123.49,Debit Card,60.0,1
TXN-13524,CUST-882,2023-05-27 20:00:00,Home & Kitchen,105.73,Credit Card,52.0,0
TXN-13525,CUST-791,2023-05-27 21:00:00,Beauty,91.09,UPI,34.0,0
TXN-13526,CUST-351,2023-05-27 22:00:00,Books,79.26,Credit Card,45.0,0
TXN-13527,CUST-489,2023-05-27 23:00:00,Clothing,113.96,Credit Card,34.0,0
TXN-13528,CUST-692,2023-05-28 00:00:00,Electronics,134.34,UPI,45.0,1
TXN-13529,CUST-819,2023-05-28 01:00:00,Electronics,95.88,UPI,34.0,0
TXN-13530,CUST-971,2023-05-28 02:00:00,Beauty,167.59,UPI,45.0,1
TXN-13531,CUST-655,2023-05-28 03:00:00,Electronics,218.34,Debit Card,18.0,0
TXN-13532,CUST-147,2023-05-28 04:00:00,Electronics,136.53,UPI,34.0,0
TXN-13533,CUST-332,2023-05-28 05:00:00,Beauty,118.35,Debit Card,34.0,1
TXN-13534,CUST-393,2023-05-28 06:00:00,Books,83.51,PayPal,45.0,1
TXN-13535,CUST-127,2023-05-28 07:00:00,Home & Kitchen,134.8,PayPal,25.0,0
TXN-13536,CUST-620,2023-05-28 08:00:00,Home & Kitchen,179.09,Credit Card,25.0,0
TXN-13537,CUST-776,2023-05-28 09:00:00,Clothing,197.94,Credit Card,18.0,0
TXN-13538,CUST-912,2023-05-28 10:00:00,Books,175.85,Debit Card,52.0,0
TXN-13539,CUST-388,2023-05-28 11:00:00,Clothing,153.73,Credit Card,52.0,0
TXN-13540,CUST-863,2023-05-28 12:00:00,Home & Kitchen,136.41,PayPal,18.0,0
TXN-13541,CUST-712,2023-05-28 13:00:00,Beauty,78.05,Debit Card,52.0,0
TXN-13542,CUST-185,2023-05-28 14:00:00,Electronics,116.01,Debit Card,60.0,0
TXN-13543,CUST-417,2023-05-28 15:00:00,Home & Kitchen,111.36,UPI,60.0,0
TXN-13544,CUST-485,2023-05-28 16:00:00,Books,116.27,Debit Card,60.0,0
TXN-13545,CUST-566,2023-05-28 17:00:00,Home & Kitchen,91.22,Credit Card,,1
TXN-13546,CUST-673,2023-05-28 18:00:00,Books,150.31,PayPal,,0
TXN-13547,CUST-317,2023-05-28 19:00:00,Books,109.05,Credit Card,60.0,1
TXN-13548,CUST-791,2023-05-28 20:00:00,Books,105.8,PayPal,45.0,0
TXN-13549,CUST-786,2023-05-28 21:00:00,Clothing,91.36,UPI,25.0,0
TXN-13550,CUST-332,2023-05-28 22:00:00,Beauty,129.29,PayPal,18.0,1
TXN-13551,CUST-443,2023-05-28 23:00:00,Home & Kitchen,179.87,UPI,45.0,0
TXN-13552,CUST-939,2023-05-29 00:00:00,Beauty,119.59,Credit Card,60.0,0
TXN-13553,CUST-592,2023-05-29 01:00:00,Electronics,131.27,UPI,18.0,0
TXN-13554,CUST-506,2023-05-29 02:00:00,Home & Kitchen,197.41,Debit Card,25.0,0
TXN-13555,CUST-191,2023-05-29 03:00:00,Beauty,168.14,Debit Card,52.0,0
TXN-13556,CUST-518,2023-05-29 04:00:00,Beauty,143.51,PayPal,45.0,0
TXN-13557,CUST-114,2023-05-29 05:00:00,Electronics,141.83,Credit Card,25.0,0
TXN-13558,CUST-393,2023-05-29 06:00:00,Books,95.88,Credit Card,18.0,0
TXN-13559,CUST-763,2023-05-29 07:00:00,Home & Kitchen,91.97,PayPal,34.0,0
TXN-13560,CUST-135,2023-05-29 08:00:00,Home & Kitchen,125.66,Debit Card,45.0,0
TXN-13561,CUST-114,2023-05-29 09:00:00,Electronics,126.67,UPI,,0
TXN-13562,CUST-589,2023-05-29 10:00:00,Books,86.01,PayPal,18.0,0
TXN-13563,CUST-332,2023-05-29 11:00:00,Home & Kitchen,148.13,UPI,18.0,0
TXN-13564,CUST-829,2023-05-29 12:00:00,Home & Kitchen,108.91,UPI,,0
TXN-13565,CUST-783,2023-05-29 13:00:00,Home & Kitchen,165.09,Credit Card,25.0,1
TXN-13566,CUST-656,2023-05-29 14:00:00,Books,117.78,Debit Card,18.0,0
TXN-13567,CUST-662,2023-05-29 15:00:00,Electronics,114.24,UPI,45.0,1
TXN-13568,CUST-571,2023-05-29 16:00:00,Home & Kitchen,82.5,Debit Card,60.0,1
TXN-13569,CUST-610,2023-05-29 17:00:00,Beauty,86.89,Credit Card,,1
TXN-13570,CUST-228,2023-05-29 18:00:00,Books,172.71,PayPal,45.0,0
TXN-13571,CUST-935,2023-05-29 19:00:00,Clothing,130.76,PayPal,,0
TXN-13572,CUST-199,2023-05-29 20:00:00,Electronics,135.57,Credit Card,18.0,1
TXN-13573,CUST-439,2023-05-29 21:00:00,Beauty,184.03,Credit Card,25.0,0
TXN-13574,CUST-835,2023-05-29 22:00:00,Home & Kitchen,67.3,UPI,45.0,0
TXN-13575,CUST-935,2023-05-29 23:00:00,Clothing,146.85,Credit Card,34.0,0
TXN-13576,CUST-800,2023-05-30 00:00:00,Electronics,56.48,PayPal,60.0,0
TXN-13577,CUST-826,2023-05-30 01:00:00,Books,102.49,Debit Card,,0
TXN-13578,CUST-270,2023-05-30 02:00:00,Clothing,74.2,Debit Card,52.0,0
TXN-13579,CUST-926,2023-05-30 03:00:00,Clothing,154.34,Debit Card,25.0,0
TXN-13580,CUST-487,2023-05-30 04:00:00,Beauty,44.41,Debit Card,25.0,1
TXN-13581,CUST-199,2023-05-30 05:00:00,Electronics,110.8,Credit Card,52.0,1
TXN-13582,CUST-970,2023-05-30 06:00:00,Beauty,73.65,Credit Card,52.0,1
TXN-13583,CUST-591,2023-05-30 07:00:00,Beauty,85.81,Debit Card,45.0,1
TXN-13584,CUST-541,2023-05-30 08:00:00,Home & Kitchen,91.97,Credit Card,18.0,1
TXN-13585,CUST-367,2023-05-30 09:00:00,Books,172.76,UPI,18.0,1
TXN-13586,CUST-745,2023-05-30 10:00:00,Clothing,106.59,Credit Card,34.0,0
TXN-13587,CUST-291,2023-05-30 11:00:00,Electronics,189.09,UPI,60.0,0
TXN-13588,CUST-479,2023-05-30 12:00:00,Books,197.46,UPI,,0
TXN-13589,CUST-935,2023-05-30 13:00:00,Books,204.55,Credit Card,18.0,0
TXN-13590,CUST-127,2023-05-30 14:00:00,Electronics,117.65,Debit Card,34.0,1
TXN-13591,CUST-591,2023-05-30 15:00:00,Books,128.41,UPI,34.0,0
TXN-13592,CUST-198,2023-05-30 16:00:00,Home & Kitchen,135.12,Credit Card,25.0,0
TXN-13593,CUST-466,2023-05-30 17:00:00,Books,105.3,PayPal,25.0,0
TXN-13594,CUST-256,2023-05-30 18:00:00,Home & Kitchen,136.97,Debit Card,60.0,0
TXN-13595,CUST-829,2023-05-30 19:00:00,Clothing,82.59,PayPal,45.0,0
TXN-13596,CUST-665,2023-05-30 20:00:00,Clothing,44.98,UPI,52.0,0
TXN-13597,CUST-592,2023-05-30 21:00:00,Beauty,148.57,PayPal,52.0,0
TXN-13598,CUST-748,2023-05-30 22:00:00,Home & Kitchen,106.01,Credit Card,60.0,0
TXN-13599,CUST-798,2023-05-30 23:00:00,Clothing,80.93,Debit Card,34.0,0
TXN-13600,CUST-673,2023-05-31 00:00:00,Books,85.99,UPI,60.0,1
TXN-13601,CUST-939,2023-05-31 01:00:00,Electronics,180.6,Credit Card,52.0,0
TXN-13602,CUST-484,2023-05-31 02:00:00,Electronics,138.56,Debit Card,34.0,0
TXN-13603,CUST-478,2023-05-31 03:00:00,Home & Kitchen,59.11,UPI,52.0,0
TXN-13604,CUST-674,2023-05-31 04:00:00,Beauty,72.52,UPI,45.0,1
TXN-13605,CUST-376,2023-05-31 05:00:00,Books,108.32,UPI,25.0,0
TXN-13606,CUST-746,2023-05-31 06:00:00,Home & Kitchen,139.06,UPI,25.0,0
TXN-13607,CUST-510,2023-05-31 07:00:00,Electronics,88.22,PayPal,34.0,0
TXN-13608,CUST-300,2023-05-31 08:00:00,Home & Kitchen,113.08,PayPal,60.0,1
TXN-13609,CUST-662,2023-05-31 09:00:00,Books,124.58,PayPal,52.0,0
TXN-13610,CUST-640,2023-05-31 10:00:00,Clothing,125.41,UPI,18.0,0
TXN-13611,CUST-382,2023-05-31 11:00:00,Books,24.19,PayPal,45.0,0
TXN-13612,CUST-774,2023-05-31 12:00:00,Clothing,128.87,Debit Card,52.0,0
TXN-13613,CUST-408,2023-05-31 13:00:00,Clothing,50.69,UPI,,0
TXN-13614,CUST-171,2023-05-31 14:00:00,Clothing,108.54,Debit Card,18.0,0
TXN-13615,CUST-781,2023-05-31 15:00:00,Home & Kitchen,99.94,Debit Card,45.0,0
TXN-13616,CUST-783,2023-05-31 16:00:00,Electronics,76.85,PayPal,45.0,1
TXN-13617,CUST-663,2023-05-31 17:00:00,Home & Kitchen,153.73,UPI,25.0,0
TXN-13618,CUST-983,2023-05-31 18:00:00,Electronics,75.04,PayPal,34.0,0
TXN-13619,CUST-289,2023-05-31 19:00:00,Books,99.08,PayPal,52.0,0
TXN-13620,CUST-287,2023-05-31 20:00:00,Beauty,155.15,PayPal,45.0,0
TXN-13621,CUST-975,2023-05-31 21:00:00,Books,97.94,UPI,52.0,0
TXN-13622,CUST-492,2023-05-31 22:00:00,Home & Kitchen,89.66,UPI,45.0,0
TXN-13623,CUST-971,2023-05-31 23:00:00,Home & Kitchen,109.27,PayPal,60.0,0
TXN-13624,CUST-882,2023-06-01 00:00:00,Electronics,141.62,Debit Card,25.0,0
TXN-13625,CUST-230,2023-06-01 01:00:00,Home & Kitchen,177.85,Debit Card,34.0,0
TXN-13626,CUST-324,2023-06-01 02:00:00,Clothing,82.56,UPI,18.0,1
TXN-13627,CUST-164,2023-06-01 03:00:00,Home & Kitchen,85.8,Credit Card,18.0,0
TXN-13628,CUST-417,2023-06-01 04:00:00,Electronics,108.95,PayPal,60.0,0
TXN-13629,CUST-324,2023-06-01 05:00:00,Electronics,129.21,PayPal,,0
TXN-13630,CUST-960,2023-06-01 06:00:00,Clothing,89.19,Credit Card,25.0,0
TXN-13631,CUST-963,2023-06-01 07:00:00,Electronics,147.54,UPI,45.0,0
TXN-13632,CUST-673,2023-06-01 08:00:00,Beauty,83.31,Debit Card,25.0,0
TXN-13633,CUST-158,2023-06-01 09:00:00,Books,43.97,UPI,34.0,0
TXN-13634,CUST-940,2023-06-01 10:00:00,Home & Kitchen,141.27,Debit Card,18.0,0
TXN-13635,CUST-487,2023-06-01 11:00:00,Beauty,145.9,Debit Card,52.0,0
TXN-13636,CUST-238,2023-06-01 12:00:00,Home & Kitchen,161.79,UPI,18.0,0
TXN-13637,CUST-266,2023-06-01 13:00:00,Beauty,40.32,PayPal,,0
TXN-13638,CUST-912,2023-06-01 14:00:00,Home & Kitchen,93.38,PayPal,,0
TXN-13639,CUST-824,2023-06-01 15:00:00,Clothing,109.96,PayPal,,0
TXN-13640,CUST-301,2023-06-01 16:00:00,Electronics,190.28,Debit Card,,0
TXN-13641,CUST-776,2023-06-01 17:00:00,Electronics,113.63,PayPal,34.0,0
TXN-13642,CUST-487,2023-06-01 18:00:00,Clothing,66.14,Debit Card,45.0,0
TXN-13643,CUST-485,2023-06-01 19:00:00,Beauty,131.87,PayPal,25.0,0
TXN-13644,CUST-975,2023-06-01 20:00:00,Books,172.38,UPI,18.0,0
TXN-13645,CUST-825,2023-06-01 21:00:00,Beauty,163.87,Credit Card,,1
TXN-13646,CUST-956,2023-06-01 22:00:00,Electronics,142.47,Debit Card,18.0,1
TXN-13647,CUST-745,2023-06-01 23:00:00,Books,130.51,UPI,,0
TXN-13648,CUST-662,2023-06-02 00:00:00,Home & Kitchen,29.29,Debit Card,52.0,0
TXN-13649,CUST-774,2023-06-02 01:00:00,Books,121.03,Debit Card,25.0,1
TXN-13650,CUST-185,2023-06-02 02:00:00,Beauty,127.13,UPI,52.0,0
TXN-13651,CUST-596,2023-06-02 03:00:00,Clothing,113.6,PayPal,52.0,0
TXN-13652,CUST-610,2023-06-02 04:00:00,Home & Kitchen,148.28,Debit Card,,1
TXN-13653,CUST-127,2023-06-02 05:00:00,Beauty,112.96,Credit Card,45.0,0
TXN-13654,CUST-655,2023-06-02 06:00:00,Home & Kitchen,105.26,Credit Card,18.0,0
TXN-13655,CUST-754,2023-06-02 07:00:00,Books,161.56,UPI,60.0,0
TXN-13656,CUST-799,2023-06-02 08:00:00,Electronics,103.46,Credit Card,25.0,0
TXN-13657,CUST-291,2023-06-02 09:00:00,Beauty,122.59,UPI,45.0,0
TXN-13658,CUST-940,2023-06-02 10:00:00,Clothing,155.9,UPI,60.0,0
TXN-13659,CUST-439,2023-06-02 11:00:00,Books,79.57,Debit Card,45.0,0
TXN-13660,CUST-501,2023-06-02 12:00:00,Beauty,75.23,UPI,,0
TXN-13661,CUST-741,2023-06-02 13:00:00,Clothing,174.32,UPI,,0
TXN-13662,CUST-289,2023-06-02 14:00:00,Beauty,96.29,PayPal,45.0,0
TXN-13663,CUST-739,2023-06-02 15:00:00,Books,147.7,Debit Card,34.0,0
TXN-13664,CUST-829,2023-06-02 16:00:00,Beauty,48.99,Credit Card,34.0,0
TXN-13665,CUST-415,2023-06-02 17:00:00,Home & Kitchen,19.88,PayPal,45.0,0
TXN-13666,CUST-983,2023-06-02 18:00:00,Books,134.57,PayPal,34.0,0
TXN-13667,CUST-571,2023-06-02 19:00:00,Beauty,114.9,Debit Card,25.0,0
TXN-13668,CUST-487,2023-06-02 20:00:00,Electronics,134.95,Debit Card,18.0,0
TXN-13669,CUST-497,2023-06-02 21:00:00,Beauty,194.99,PayPal,60.0,0
TXN-13670,CUST-835,2023-06-02 22:00:00,Home & Kitchen,70.51,Debit Card,,0
TXN-13671,CUST-665,2023-06-02 23:00:00,Clothing,121.53,Debit Card,25.0,0
TXN-13672,CUST-230,2023-06-03 00:00:00,Clothing,179.1,UPI,18.0,0
TXN-13673,CUST-472,2023-06-03 01:00:00,Clothing,76.28,Debit Card,34.0,0
TXN-13674,CUST-120,2023-06-03 02:00:00,Electronics,96.61,UPI,60.0,0
TXN-13675,CUST-351,2023-06-03 03:00:00,Home & Kitchen,49.31,PayPal,25.0,0
TXN-13676,CUST-940,2023-06-03 04:00:00,Books,209.51,PayPal,52.0,1
TXN-13677,CUST-158,2023-06-03 05:00:00,Clothing,31.82,Credit Card,,0
TXN-13678,CUST-918,2023-06-03 06:00:00,Home & Kitchen,151.94,Debit Card,45.0,1
TXN-13679,CUST-655,2023-06-03 07:00:00,Beauty,67.21,PayPal,,1
TXN-13680,CUST-484,2023-06-03 08:00:00,Electronics,77.96,UPI,18.0,0
TXN-13681,CUST-781,2023-06-03 09:00:00,Home & Kitchen,162.56,PayPal,18.0,1
TXN-13682,CUST-388,2023-06-03 10:00:00,Home & Kitchen,90.3,Debit Card,52.0,1
TXN-13683,CUST-223,2023-06-03 11:00:00,Books,146.07,Credit Card,52.0,1
TXN-13684,CUST-745,2023-06-03 12:00:00,Home & Kitchen,175.2,Credit Card,45.0,0
TXN-13685,CUST-661,2023-06-03 13:00:00,Books,128.03,PayPal,34.0,0
TXN-13686,CUST-572,2023-06-03 14:00:00,Electronics,155.57,Credit Card,,0
TXN-13687,CUST-535,2023-06-03 15:00:00,Electronics,123.23,Debit Card,25.0,0
TXN-13688,CUST-991,2023-06-03 16:00:00,Beauty,125.08,Debit Card,25.0,0
TXN-13689,CUST-809,2023-06-03 17:00:00,Books,94.6,Credit Card,25.0,0
TXN-13690,CUST-300,2023-06-03 18:00:00,Books,197.15,UPI,34.0,1
TXN-13691,CUST-382,2023-06-03 19:00:00,Clothing,149.71,Credit Card,,0
TXN-13692,CUST-487,2023-06-03 20:00:00,Clothing,140.87,Credit Card,,0
TXN-13693,CUST-297,2023-06-03 21:00:00,Beauty,150.81,PayPal,45.0,0
TXN-13694,CUST-783,2023-06-03 22:00:00,Electronics,92.91,UPI,25.0,0
TXN-13695,CUST-135,2023-06-03 23:00:00,Clothing,157.24,Credit Card,18.0,0
TXN-13696,CUST-104,2023-06-04 00:00:00,Home & Kitchen,182.24,PayPal,18.0,0
TXN-13697,CUST-484,2023-06-04 01:00:00,Electronics,64.77,PayPal,18.0,1
TXN-13698,CUST-373,2023-06-04 02:00:00,Home & Kitchen,141.66,PayPal,52.0,0
TXN-13699,CUST-747,2023-06-04 03:00:00,Books,122.51,Debit Card,52.0,0
TXN-13700,CUST-492,2023-06-04 04:00:00,Electronics,99.23,PayPal,34.0,0
TXN-13701,CUST-198,2023-06-04 05:00:00,Beauty,76.27,PayPal,25.0,0
TXN-13702,CUST-437,2023-06-04 06:00:00,Books,162.08,Debit Card,52.0,0
TXN-13703,CUST-835,2023-06-04 07:00:00,Books,128.32,Debit Card,18.0,0
TXN-13704,CUST-771,2023-06-04 08:00:00,Home & Kitchen,111.71,PayPal,52.0,0
TXN-13705,CUST-554,2023-06-04 09:00:00,Books,141.7,Credit Card,,0
TXN-13706,CUST-745,2023-06-04 10:00:00,Clothing,114.9,UPI,18.0,0
TXN-13707,CUST-809,2023-06-04 11:00:00,Electronics,91.84,Debit Card,25.0,1
TXN-13708,CUST-781,2023-06-04 12:00:00,Clothing,125.16,UPI,,0
TXN-13709,CUST-838,2023-06-04 13:00:00,Home & Kitchen,118.88,Debit Card,34.0,0
TXN-13710,CUST-485,2023-06-04 14:00:00,Home & Kitchen,49.03,PayPal,45.0,0
TXN-13711,CUST-486,2023-06-04 15:00:00,Electronics,94.82,Debit Card,45.0,0
TXN-13712,CUST-868,2023-06-04 16:00:00,Books,69.42,PayPal,,1
TXN-13713,CUST-700,2023-06-04 17:00:00,Beauty,53.94,UPI,18.0,1
TXN-13714,CUST-408,2023-06-04 18:00:00,Home & Kitchen,138.71,Credit Card,52.0,0
TXN-13715,CUST-997,2023-06-04 19:00:00,Electronics,93.25,PayPal,52.0,0
TXN-13716,CUST-301,2023-06-04 20:00:00,Beauty,161.66,UPI,18.0,0
TXN-13717,CUST-561,2023-06-04 21:00:00,Books,46.86,UPI,25.0,1
TXN-13718,CUST-305,2023-06-04 22:00:00,Home & Kitchen,108.09,Debit Card,,0
TXN-13719,CUST-206,2023-06-04 23:00:00,Electronics,95.36,PayPal,18.0,0
TXN-13720,CUST-256,2023-06-05 00:00:00,Electronics,56.88,UPI,25.0,0
TXN-13721,CUST-991,2023-06-05 01:00:00,Electronics,120.2,Credit Card,34.0,0
TXN-13722,CUST-957,2023-06-05 02:00:00,Home & Kitchen,60.37,Debit Card,34.0,0
TXN-13723,CUST-447,2023-06-05 03:00:00,Beauty,128.91,Debit Card,,0
TXN-13724,CUST-918,2023-06-05 04:00:00,Electronics,148.83,UPI,18.0,0
TXN-13725,CUST-833,2023-06-05 05:00:00,Books,130.7,PayPal,34.0,0
TXN-13726,CUST-510,2023-06-05 06:00:00,Electronics,135.76,Debit Card,52.0,0
TXN-13727,CUST-906,2023-06-05 07:00:00,Beauty,161.25,PayPal,25.0,0
TXN-13728,CUST-351,2023-06-05 08:00:00,Home & Kitchen,118.93,UPI,45.0,1
TXN-13729,CUST-875,2023-06-05 09:00:00,Electronics,86.96,UPI,45.0,0
TXN-13730,CUST-809,2023-06-05 10:00:00,Electronics,95.64,PayPal,34.0,0
TXN-13731,CUST-212,2023-06-05 11:00:00,Books,96.51,Credit Card,25.0,0
TXN-13732,CUST-101,2023-06-05 12:00:00,Books,78.27,Debit Card,52.0,0
TXN-13733,CUST-963,2023-06-05 13:00:00,Electronics,151.37,UPI,45.0,0
TXN-13734,CUST-485,2023-06-05 14:00:00,Electronics,141.08,Credit Card,52.0,0
TXN-13735,CUST-660,2023-06-05 15:00:00,Books,53.4,Credit Card,52.0,1
TXN-13736,CUST-957,2023-06-05 16:00:00,Beauty,86.95,PayPal,45.0,1
TXN-13737,CUST-905,2023-06-05 17:00:00,Clothing,76.32,PayPal,45.0,0
TXN-13738,CUST-783,2023-06-05 18:00:00,Clothing,132.69,PayPal,34.0,0
